NUMERO_BOLETIM;DATAHORA_BOLETIM;DATA_INCLUSAO;TIPO_ACIDENTE;DESC_TIPO_ACIDENTE;COD_TEMPO;DESC_TEMPO;COD_PAVIMENTO;PAVIMENTO;COD_REGIONAL;DESC_REGIONAL;ORIGEM_BOLETIM;LOCAL_SINALIZADO;VELOCIDADE_PERMITIDA;COORDENADA_X;COORDENADA_Y;HORA_INFORMADA;INDICADOR_FATALIDADE;VALOR_UPS;DESCRIÇÃO_UPS;DATA_ALTERACAO_SMSA;VALOR_UPS_ANTIGA;DESCRIÇÃO_UPS_ANTIGA
2021-007372309-001;12/02/202112:20;12/02/202112:55;H09002;COLISAODEVEICULOSCOMVITIMA;1;BOM;1;ASFALTO;22;NOROESTE;POLICIAMILITAR;NÃO;30;0000604721.21;0007798555.51;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-007372640-001;12/02/202111:19;12/02/202113:12;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;26;VENDANOVA;POLICIAMILITAR;NÃO;0;0000608629.07;0007810052.49;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-007373870-001;12/02/202112:17;12/02/202113:06;H01002;ABALROAMENTOCOMVITIMA;4;NUBLADO;1;ASFALTO;22;NOROESTE;POLICIAMILITAR;NÃO;0;0000606496.80;0007798211.49;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-007375488-001;12/02/202113:11;12/02/202113:17;H09002;COLISAODEVEICULOSCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;22;NOROESTE;POLICIAMILITAR;NÃO;0;0000606281.94;0007795175.16;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-007376770-001;12/02/202112:37;12/02/202113:25;H01002;ABALROAMENTOCOMVITIMA;1;BOM;1;ASFALTO;19;CENTRO-SUL;POLICIAMILITAR;NÃO;0;0000611355.02;0007794986.50;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-007380227-001;12/02/202113:14;12/02/202114:25;H09002;COLISAODEVEICULOSCOMVITIMA;2;CHUVA;1;ASFALTO;22;NOROESTE;POLICIAMILITAR;NÃO;0;0000606592.16;0007797513.22;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-007380725-001;12/02/202113:16;12/02/202113:45;H02002;CAPOTAMENTO/TOMBAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;19;CENTRO-SUL;POLICIAMILITAR;NÃO;0;0000611673.99;0007796101.89;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-007384385-001;12/02/202114:00;12/02/202114:05;H01002;ABALROAMENTOCOMVITIMA;4;NUBLADO;1;ASFALTO;25;PAMPULHA;POLICIAMILITAR;NÃO;0;0000605836.61;0007798624.66;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-002052030-001;13/01/202123:47;14/01/202100:54;H01002;ABALROAMENTOCOMVITIMA;1;BOM;1;ASFALTO;22;NOROESTE;POLICIAMILITAR;NÃO;0;0000606677.75;0007797615.87;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-002055635-001;14/01/202101:43;14/01/202101:44;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;21;NORDESTE;POLICIAMILITAR;NÃO;0;0000000000.00;0000000000.00;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-002057268-001;14/01/202101:36;14/01/202102:57;H08002;CHOQUEMECANICOCOMVITIMA;4;NUBLADO;1;ASFALTO;25;PAMPULHA;POLICIAMILITAR;NÃO;0;0000603946.13;0007804462.08;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-002073286-001;14/01/202107:07;14/01/202108:20;H01002;ABALROAMENTOCOMVITIMA;1;BOM;1;ASFALTO;25;PAMPULHA;POLICIAMILITAR;NÃO;0;0000608504.59;0007806587.30;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-002074566-001;14/01/202108:01;14/01/202108:32;H01002;ABALROAMENTOCOMVITIMA;1;BOM;1;ASFALTO;22;NOROESTE;POLICIAMILITAR;NÃO;0;0000604996.71;0007798269.71;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-002079502-001;14/01/202107:48;14/01/202109:10;H08002;CHOQUEMECANICOCOMVITIMA;1;BOM;1;ASFALTO;21;NORDESTE;POLICIAMILITAR;NÃO;0;0000000000.00;0000000000.00;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-002105110-002;14/01/202111:11;14/01/202112:17;H06002;ATROPELAMENTODEPESSOASEMVITIMAFATAL;1;BOM;1;ASFALTO;21;NORDESTE;POLICIAMILITAR;NÃO;0;0000611369.14;0007800300.22;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-002108757-001;14/01/202111:38;14/01/202112:24;H01002;ABALROAMENTOCOMVITIMA;1;BOM;1;ASFALTO;18;BARREIRO;POLICIAMILITAR;NÃO;0;0000600731.12;0007786564.21;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-002111070-001;14/01/202112:49;14/01/202112:50;H01002;ABALROAMENTOCOMVITIMA;1;BOM;1;ASFALTO;23;NORTE;POLICIAMILITAR;NÃO;0;0000609540.47;0007805431.05;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-002112203-002;14/01/202112:36;14/01/202115:00;H08002;CHOQUEMECANICOCOMVITIMA;1;BOM;1;ASFALTO;20;LESTE;POLICIAMILITAR;NÃO;0;0000613604.92;0007798296.67;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-002113418-001;14/01/202112:17;14/01/202113:09;H01002;ABALROAMENTOCOMVITIMA;1;BOM;1;ASFALTO;23;NORTE;POLICIAMILITAR;NÃO;60;0000611688.04;0007805443.02;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-002114321-001;14/01/202112:38;14/01/202113:17;H02002;CAPOTAMENTO/TOMBAMENTOCOMVITIMA;1;BOM;1;ASFALTO;24;OESTE;POLICIAMILITAR;NÃO;0;0000609098.64;0007795619.21;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-002134978-001;14/01/202114:40;14/01/202115:02;H01002;ABALROAMENTOCOMVITIMA;1;BOM;1;ASFALTO;22;NOROESTE;POLICIAMILITAR;NÃO;0;0000606149.59;0007798699.41;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-002142855-001;09/01/202114:30;14/01/202115:35;H02002;CAPOTAMENTO/TOMBAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;26;VENDANOVA;POLICIAMILITAR;NÃO;0;0000610365.66;0007810557.36;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-002148486-001;13/01/202120:10;14/01/202116:00;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;25;PAMPULHA;POLICIACIVIL;NÃO;0;0000603426.49;0007802236.57;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-002152274-001;14/01/202115:06;14/01/202116:18;H06002;ATROPELAMENTODEPESSOASEMVITIMAFATAL;1;BOM;1;ASFALTO;25;PAMPULHA;POLICIAMILITAR;NÃO;0;0000608282.99;0007806106.28;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-002153121-001;14/01/202116:07;14/01/202116:23;H06002;ATROPELAMENTODEPESSOASEMVITIMAFATAL;1;BOM;1;ASFALTO;19;CENTRO-SUL;POLICIAMILITAR;NÃO;0;0000610394.39;0007797241.53;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-002157734-001;14/01/202115:34;14/01/202116:43;H09002;COLISAODEVEICULOSCOMVITIMA;1;BOM;1;ASFALTO;18;BARREIRO;POLICIAMILITAR;NÃO;0;0000599000.40;0007788632.09;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-002164933-001;14/01/202116:27;14/01/202117:15;H01002;ABALROAMENTOCOMVITIMA;1;BOM;1;ASFALTO;26;VENDANOVA;POLICIAMILITAR;NÃO;0;0000608104.92;0007809318.09;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-002173163-001;14/01/202117:00;14/01/202118:02;H08002;CHOQUEMECANICOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;25;PAMPULHA;POLICIAMILITAR;NÃO;0;0000609553.50;0007802023.76;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-002177252-001;14/01/202117:40;14/01/202118:46;H02002;CAPOTAMENTO/TOMBAMENTOCOMVITIMA;1;BOM;1;ASFALTO;21;NORDESTE;POLICIAMILITAR;NÃO;0;0000605027.20;0007797323.03;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-002178796-001;14/01/202118:30;14/01/202118:32;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;23;NORTE;POLICIAMILITAR;NÃO;0;0000612001.75;0007806530.08;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-002198640-001;14/01/202119:00;14/01/202120:40;H09002;COLISAODEVEICULOSCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;23;NORTE;POLICIACIVIL;NÃO;0;0000000000.00;0000000000.00;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-002218971-001;14/01/202122:05;14/01/202122:51;H01002;ABALROAMENTOCOMVITIMA;1;BOM;1;ASFALTO;23;NORTE;POLICIAMILITAR;NÃO;0;0000611704.83;0007807584.51;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-002253115-001;15/01/202106:46;15/01/202108:21;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;19;CENTRO-SUL;POLICIAMILITAR;NÃO;0;0000612513.85;0007796738.90;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-002258685-001;15/01/202108:13;15/01/202109:35;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;25;PAMPULHA;POLICIAMILITAR;NÃO;0;0000607073.55;0007803299.74;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-002263283-001;15/01/202108:50;15/01/202109:21;H09002;COLISAODEVEICULOSCOMVITIMA;1;BOM;1;ASFALTO;26;VENDANOVA;POLICIAMILITAR;NÃO;0;0000605704.70;0007807579.18;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-002265016-003;15/01/202108:10;15/01/202109:41;H03002;QUEDADEVEICULOCOMVITIMA;1;BOM;1;ASFALTO;24;OESTE;POLICIAMILITAR;NÃO;60;0000605108.89;0007792774.54;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-002270796-001;15/01/202108:55;15/01/202110:10;H01002;ABALROAMENTOCOMVITIMA;1;BOM;1;ASFALTO;0;;POLICIAMILITAR;NÃO;0;0000603266.66;0007802284.54;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-002278121-001;15/01/202109:46;15/01/202112:42;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;25;PAMPULHA;POLICIAMILITAR;NÃO;0;0000603376.56;0007800923.01;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-002283531-001;15/01/202111:25;15/01/202111:29;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;18;BARREIRO;POLICIAMILITAR;NÃO;0;0000600916.79;0007787800.13;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-002285318-001;15/01/202110:57;15/01/202111:40;H09002;COLISAODEVEICULOSCOMVITIMA;1;BOM;1;ASFALTO;24;OESTE;POLICIAMILITAR;NÃO;0;0000608952.36;0007796734.53;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-002291118-001;15/01/202111:45;15/01/202112:26;H01002;ABALROAMENTOCOMVITIMA;1;BOM;1;ASFALTO;20;LESTE;POLICIAMILITAR;NÃO;0;0000612463.55;0007797350.81;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-002296831-001;15/01/202113:02;15/01/202113:20;H08002;CHOQUEMECANICOCOMVITIMA;1;BOM;1;ASFALTO;21;NORDESTE;POLICIAMILITAR;NÃO;60;0000000000.00;0000000000.00;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-002300086-001;15/01/202113:06;15/01/202113:45;H08002;CHOQUEMECANICOCOMVITIMA;1;BOM;1;ASFALTO;19;CENTRO-SUL;POLICIAMILITAR;NÃO;0;0000612737.89;0007796474.12;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-002308511-002;15/01/202113:12;15/01/202115:07;H02002;CAPOTAMENTO/TOMBAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;26;VENDANOVA;POLICIAMILITAR;NÃO;0;0000000000.00;0000000000.00;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-002309479-001;15/01/202114:34;15/01/202114:36;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;20;LESTE;POLICIAMILITAR;NÃO;0;0000000000.00;0000000000.00;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-002316728-001;15/01/202115:03;15/01/202115:05;H02002;CAPOTAMENTO/TOMBAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;23;NORTE;POLICIAMILITAR;NÃO;0;0000612390.02;0007810035.17;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-002317265-001;15/01/202108:20;15/01/202115:07;H02002;CAPOTAMENTO/TOMBAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;19;CENTRO-SUL;POLICIAMILITAR;NÃO;0;0000612016.19;0007793232.32;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-002322296-001;15/01/202114:23;15/01/202115:29;H01002;ABALROAMENTOCOMVITIMA;1;BOM;1;ASFALTO;21;NORDESTE;POLICIAMILITAR;NÃO;0;0000610932.46;0007800123.55;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-002329389-001;15/01/202113:48;15/01/202116:05;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;26;VENDANOVA;POLICIAMILITAR;NÃO;0;0000604720.09;0007807486.78;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-002336995-001;15/01/202115:50;15/01/202116:41;H09002;COLISAODEVEICULOSCOMVITIMA;1;BOM;1;ASFALTO;22;NOROESTE;POLICIAMILITAR;NÃO;0;0000602196.00;0007798469.06;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-002337398-001;15/01/202116:31;15/01/202116:43;H06002;ATROPELAMENTODEPESSOASEMVITIMAFATAL;1;BOM;1;ASFALTO;24;OESTE;POLICIAMILITAR;NÃO;0;0000608513.05;0007789084.39;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-002351993-001;15/01/202117:08;15/01/202117:57;H08002;CHOQUEMECANICOCOMVITIMA;2;CHUVA;1;ASFALTO;21;NORDESTE;POLICIAMILITAR;NÃO;0;0000612525.19;0007801910.61;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-002353256-001;15/01/202116:31;15/01/202118:04;H01002;ABALROAMENTOCOMVITIMA;2;CHUVA;1;ASFALTO;19;CENTRO-SUL;POLICIAMILITAR;NÃO;0;0000611580.72;0007796264.57;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-002354222-001;15/01/202118:07;15/01/202118:10;H02002;CAPOTAMENTO/TOMBAMENTOCOMVITIMA;2;CHUVA;1;ASFALTO;24;OESTE;POLICIAMILITAR;NÃO;0;0000603868.19;0007794042.18;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-002355387-001;15/01/202117:13;15/01/202118:16;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;20;LESTE;POLICIAMILITAR;NÃO;0;0000612591.30;0007796890.26;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-002357605-001;15/01/202118:24;15/01/202118:30;H08002;CHOQUEMECANICOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;24;OESTE;POLICIAMILITAR;NÃO;0;0000608128.84;0007793279.50;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-002358588-001;15/01/202117:23;15/01/202118:38;H01002;ABALROAMENTOCOMVITIMA;2;CHUVA;1;ASFALTO;21;NORDESTE;POLICIAMILITAR;NÃO;0;0000615119.76;0007804832.47;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-002364152-001;15/01/202118:51;15/01/202119:14;H02002;CAPOTAMENTO/TOMBAMENTOCOMVITIMA;2;CHUVA;1;ASFALTO;24;OESTE;POLICIAMILITAR;NÃO;0;0000604608.99;0007795070.39;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-002371546-001;15/01/202118:31;15/01/202120:02;H01002;ABALROAMENTOCOMVITIMA;2;CHUVA;1;ASFALTO;23;NORTE;POLICIAMILITAR;NÃO;0;0000609582.86;0007806177.76;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-002372581-001;14/01/202117:30;15/01/202120:09;H02002;CAPOTAMENTO/TOMBAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;24;OESTE;POLICIAMILITAR;NÃO;0;0000607977.85;0007793598.30;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-002378600-001;15/01/202120:19;15/01/202120:46;H02002;CAPOTAMENTO/TOMBAMENTOCOMVITIMA;2;CHUVA;1;ASFALTO;23;NORTE;POLICIAMILITAR;NÃO;0;0000611991.77;0007807738.60;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-002380891-001;15/01/202120:39;15/01/202121:01;H01002;ABALROAMENTOCOMVITIMA;2;CHUVA;1;ASFALTO;22;NOROESTE;POLICIAMILITAR;NÃO;0;0000608930.34;0007798362.85;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-002401795-001;15/01/202122:18;15/01/202123:34;H02002;CAPOTAMENTO/TOMBAMENTOCOMVITIMA;1;BOM;1;ASFALTO;22;NOROESTE;POLICIAMILITAR;NÃO;0;0000608252.49;0007799667.37;SIM;SIM;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-002422314-002;16/01/202102:51;16/01/202103:35;H08002;CHOQUEMECANICOCOMVITIMA;1;BOM;1;ASFALTO;24;OESTE;POLICIAMILITAR;NÃO;0;0000605203.73;0007792824.95;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-002434202-001;16/01/202107:40;16/01/202107:45;H01002;ABALROAMENTOCOMVITIMA;4;NUBLADO;1;ASFALTO;21;NORDESTE;POLICIAMILITAR;NÃO;0;0000612968.69;0007800093.30;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-002435865-001;16/01/202107:49;16/01/202108:07;H06002;ATROPELAMENTODEPESSOASEMVITIMAFATAL;1;BOM;1;ASFALTO;24;OESTE;POLICIAMILITAR;NÃO;0;0000605450.66;0007791738.15;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-002438110-001;16/01/202108:31;16/01/202108:34;H01002;ABALROAMENTOCOMVITIMA;4;NUBLADO;1;ASFALTO;21;NORDESTE;POLICIAMILITAR;NÃO;0;0000612207.14;0007800607.84;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-002446367-001;16/01/202109:28;16/01/202110:06;H01002;ABALROAMENTOCOMVITIMA;1;BOM;1;ASFALTO;25;PAMPULHA;POLICIAMILITAR;NÃO;0;0000608074.78;0007804617.18;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-002456350-001;16/01/202111:38;16/01/202111:46;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;23;NORTE;POLICIAMILITAR;NÃO;0;0000611671.35;0007804735.77;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-002458123-001;16/01/202112:05;16/01/202112:06;H09002;COLISAODEVEICULOSCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;25;PAMPULHA;POLICIAMILITAR;NÃO;0;0000609291.37;0007806227.33;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-002473660-002;16/01/202114:08;16/01/202115:39;H08002;CHOQUEMECANICOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;18;BARREIRO;POLICIAMILITAR;NÃO;0;0000603592.52;0007792836.59;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-002483142-001;16/01/202114:07;16/01/202115:25;H01002;ABALROAMENTOCOMVITIMA;1;BOM;1;ASFALTO;24;OESTE;POLICIAMILITAR;NÃO;0;0000604561.89;0007794976.36;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-002491270-001;16/01/202111:30;16/01/202116:14;H04000;QUEDADEPESSOADEVEICULO;0;NAOINFORMADO;0;NAOINFORMADO;23;NORTE;POLICIAMILITAR;NÃO;0;0000611921.16;0007807437.53;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-002497252-001;16/01/202116:28;16/01/202116:54;H06002;ATROPELAMENTODEPESSOASEMVITIMAFATAL;0;NAOINFORMADO;0;NAOINFORMADO;24;OESTE;POLICIAMILITAR;NÃO;0;0000608058.39;0007794051.87;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-002499277-001;16/01/202116:01;16/01/202117:04;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;22;NOROESTE;POLICIAMILITAR;NÃO;0;0000606455.44;0007797437.27;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-002504297-001;16/01/202117:00;16/01/202117:35;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;23;NORTE;POLICIAMILITAR;NÃO;0;0000610783.92;0007807105.27;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-007397538-001;12/02/202113:10;12/02/202114:56;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;25;PAMPULHA;POLICIAMILITAR;NÃO;0;0000608619.23;0007805577.39;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-007401932-001;12/02/202113:31;12/02/202115:40;H01002;ABALROAMENTOCOMVITIMA;2;CHUVA;1;ASFALTO;22;NOROESTE;POLICIAMILITAR;NÃO;0;0000607427.96;0007796925.08;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-007409900-001;12/02/202115:01;12/02/202115:38;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;25;PAMPULHA;POLICIAMILITAR;NÃO;0;0000609910.68;0007802907.98;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-007417390-001;12/02/202115:37;12/02/202118:16;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;25;PAMPULHA;POLICIAMILITAR;NÃO;0;0000605040.73;0007801305.00;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-007424608-001;12/02/202113:11;12/02/202116:34;H06001;ATROPELAMENTODEPESSOACOMVITIMAFATAL;2;CHUVA;1;ASFALTO;19;CENTRO-SUL;POLICIAMILITAR;NÃO;0;0000614274.78;0007795861.55;SIM;SIM;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-007427276-001;12/02/202115:03;12/02/202116:44;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;25;PAMPULHA;POLICIAMILITAR;NÃO;0;0000607693.34;0007805394.75;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-007429983-001;12/02/202116:07;12/02/202116:54;H08002;CHOQUEMECANICOCOMVITIMA;2;CHUVA;1;ASFALTO;23;NORTE;POLICIAMILITAR;NÃO;0;0000610966.69;0007806472.10;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-007431010-001;12/02/202108:00;12/02/202116:58;H08002;CHOQUEMECANICOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;23;NORTE;POLICIAMILITAR;NÃO;0;0000610468.38;0007807760.37;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-007434566-001;12/02/202117:06;12/02/202117:12;H04000;QUEDADEPESSOADEVEICULO;0;NAOINFORMADO;0;NAOINFORMADO;18;BARREIRO;POLICIAMILITAR;NÃO;0;0000602531.02;0007787457.62;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-007434722-001;12/02/202116:04;12/02/202117:12;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;1;ASFALTO;24;OESTE;POLICIAMILITAR;NÃO;0;0000609015.12;0007791795.28;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-007436565-001;12/02/202115:20;12/02/202117:20;H04000;QUEDADEPESSOADEVEICULO;0;NAOINFORMADO;0;NAOINFORMADO;24;OESTE;POLICIAMILITAR;NÃO;0;0000609015.12;0007791795.28;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-007446376-001;12/02/202117:17;12/02/202118:04;H08002;CHOQUEMECANICOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;26;VENDANOVA;POLICIAMILITAR;NÃO;0;0000606988.80;0007807369.12;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-007449025-001;12/02/202117:08;12/02/202118:15;H01002;ABALROAMENTOCOMVITIMA;4;NUBLADO;1;ASFALTO;21;NORDESTE;POLICIAMILITAR;NÃO;0;0000613036.50;0007800229.36;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
